record_id,sensor_id,location,soil_moisture_percent,temperature_celsius,humidity_percent,timestamp,status,battery_voltage,irrigation_action
3836,SENSOR_12,Farm C,32.16574450302977,26.23503258414992,74.09896987482433,2025-07-03 20:05:53.620390144,Dry,3.6734862851160335,
3837,SENSOR_7,Farm C,51.22835168916912,33.29213591648662,54.43495752108493,2025-07-02 12:18:48.918188544,Critical Low,3.970176468794029,Reduce Irrigation
3838,SENSOR_8,Farm D,39.48206138046541,32.14427829333588,42.57058763267542,2025-07-03 05:04:16.998686720,Critical High,3.612936602034803,Reduce Irrigation
3839,SENSOR_10,Farm D,11.385568853790389,27.832829811926533,30.216895764238185,2025-07-04 17:20:21.397656832,Dry,3.2551270412182607,Reduce Irrigation
3840,SENSOR_20,Farm D,50.09272164585393,19.112987195703585,69.01814342887921,2025-07-04 14:18:02.283427072,Wet,3.98806112152486,
3841,SENSOR_7,Farm B,36.87215782763026,17.945664431022102,74.34777916809175,2025-07-04 23:37:38.714589696,Normal,3.672085123206378,Irrigate
3842,SENSOR_19,Farm D,9.204637446375934,32.85240928967321,66.39488199482341,2025-07-03 00:25:59.186430976,Dry,3.020160771869001,Reduce Irrigation
3843,SENSOR_20,Farm C,48.18726158466822,29.406611723462174,62.14613760505045,2025-07-02 18:27:57.452716544,Wet,3.6244030901979225,Reduce Irrigation
3844,SENSOR_8,Farm D,24.8900011454383,22.42367386644165,34.59561420644302,2025-07-04 19:30:44.178931200,Critical Low,3.2918118477625877,Irrigate
3845,SENSOR_4,Farm A,23.650589148498568,32.76183258370787,72.25228589278198,2025-07-01 12:07:35.492106240,Critical High,4.118202411270147,Irrigate
3846,SENSOR_2,Farm D,49.536937109544645,20.355690169596578,86.17975728132039,2025-07-02 08:03:09.649596160,Normal,3.8331116897062976,
3847,SENSOR_9,Farm C,13.27123070078698,29.73808270596799,92.46341180673654,2025-06-30 21:04:52.731296768,Critical High,3.777049240138093,Irrigate
3848,SENSOR_2,Farm C,51.8911641452357,21.5143605300815,87.79545197920795,2025-07-01 02:08:09.322348800,Normal,3.5163435654261,
3849,SENSOR_2,Farm C,53.27786258011856,32.39489162387793,69.3435260088628,2025-07-02 06:27:10.214721792,Dry,3.1747010833612865,Irrigate
3850,SENSOR_14,Farm D,54.52600902111508,20.909610494102825,64.45383513341976,2025-06-30 17:20:02.808580352,Wet,3.5037058860045525,Reduce Irrigation
3851,SENSOR_20,Farm D,42.23120725634775,29.419373121595417,37.62334349011678,2025-07-02 06:47:20.398840576,Wet,3.868871994309704,Reduce Irrigation
3852,SENSOR_7,Farm B,58.59818424530784,22.76770070514212,42.62504517956782,2025-07-05 02:42:06.566288640,Critical Low,3.5194707478371487,Irrigate
3853,SENSOR_6,Farm B,27.266633384750477,31.94821472044684,80.29866188243628,2025-07-01 00:13:42.259421184,Critical High,4.2,
3854,SENSOR_9,Farm C,45.41431299243544,20.71134331278114,79.81868459579951,2025-07-03 14:30:50.592442624,Dry,2.962366028423645,
3855,SENSOR_20,Farm A,37.34237718386259,28.133508858977912,79.8829791434479,2025-07-06 21:30:16.159263744,Normal,3.1348700960230294,Reduce Irrigation
3856,SENSOR_4,Farm B,39.378737179364734,23.340320700120508,62.31825716773342,2025-07-06 01:18:14.565778688,Normal,3.765668523089148,Reduce Irrigation
3857,SENSOR_7,Farm D,55.0071540594383,33.72711108593717,65.69946490792142,2025-07-02 16:44:32.862619904,Normal,3.781084548200701,Reduce Irrigation
3858,SENSOR_18,Farm D,16.892531811170375,31.560971811537083,41.526579553136,2025-07-06 23:26:38.382748672,Critical High,3.4286189881378104,
3859,SENSOR_15,Farm D,29.4663362295774,23.57275932697456,36.81630942125688,2025-07-02 20:45:24.179768576,Critical High,3.031263668182564,
3860,SENSOR_12,Farm A,7.1405575505663865,34.74776755682735,51.66747277612336,2025-07-01 02:07:12.400383744,Dry,3.754668173416196,Reduce Irrigation
3861,SENSOR_6,Farm D,47.54333519358851,27.36125084014293,31.362072275780797,2025-07-07 10:55:36.762833152,Normal,4.168035202083714,Reduce Irrigation
3862,SENSOR_11,Farm B,35.03531130577858,34.56959388089887,30.007560623173745,2025-07-06 14:21:36.247380224,Wet,3.5241457194832253,Reduce Irrigation
3863,SENSOR_15,Farm D,33.51221500426422,36.50003962157154,67.93587522791081,2025-07-03 19:21:18.915663872,Critical Low,4.064391512799909,Reduce Irrigation
3864,SENSOR_9,Farm A,55.73910499377543,24.78512619799268,61.77249748924184,2025-07-05 04:35:31.802351360,Critical High,4.121126851916749,Reduce Irrigation
3865,SENSOR_4,Farm B,51.351958084739024,23.082727367885035,51.5652738319448,2025-07-05 05:23:47.888795648,Critical High,3.4974248308424767,Reduce Irrigation
3866,SENSOR_2,Farm B,58.916518275053136,30.945989712362337,69.53739292481113,2025-07-01 22:20:39.222812160,Critical Low,3.46163474657992,Irrigate
3867,SENSOR_2,Farm A,42.26824064820959,31.042197753340982,50.45301030736052,2025-07-01 23:16:02.031074816,Wet,4.121849029731713,
3868,SENSOR_17,Farm B,9.945500212536064,26.99101240341088,72.61463481647677,2025-07-03 19:57:36.505058816,Critical Low,3.549091340159233,Irrigate
3869,SENSOR_5,Farm C,43.07096277301266,20.110167300294947,62.89160867603182,2025-07-06 21:14:59.470273792,Normal,3.526654253198263,Reduce Irrigation
3870,SENSOR_17,Farm B,28.752130372431697,22.316478847975056,68.39447765137521,2025-06-30 15:45:10.683964160,Wet,3.897376883433626,
3871,SENSOR_7,Farm B,47.54511307854801,25.413597407501086,58.87719023278784,2025-07-05 23:50:53.914323712,Critical Low,3.1472285707715635,Reduce Irrigation
3872,SENSOR_2,Farm B,37.35941247280151,28.399941825185333,61.22900028458967,2025-06-30 23:38:05.038270720,Dry,3.559279879250627,
3873,SENSOR_3,Farm D,33.87185509655842,18.57511154320809,44.891839783271216,2025-07-03 21:23:34.909258240,Wet,4.005916099418869,Irrigate
3874,SENSOR_8,Farm D,10.00439328727577,19.41720164277576,61.20395014249672,2025-07-04 23:51:56.808974848,Normal,3.2992643231306,
3875,SENSOR_2,Farm A,54.98468261175463,23.079119123627976,89.73021788321391,2025-07-05 07:58:19.076892160,Critical High,3.872944664254745,Reduce Irrigation
3876,SENSOR_14,Farm C,18.461942818227243,27.75180028463425,78.12607017356038,2025-06-30 23:47:33.611622912,Wet,2.9857483550473978,Reduce Irrigation
3877,SENSOR_4,Farm B,46.79037931524599,34.62652559033945,42.88183969751046,2025-07-03 11:30:26.243361280,Critical High,3.628614050439313,
3878,SENSOR_14,Farm B,43.01092441017961,24.09977689998258,74.87449230791887,2025-07-04 14:54:20.814284288,Wet,3.422059017723468,Reduce Irrigation
3879,SENSOR_17,Farm B,8.041931106911731,32.648761065951554,82.18456860859197,2025-07-01 01:02:50.223039488,Critical Low,3.940179193065288,
3880,SENSOR_19,Farm B,24.20345559518677,19.859032408079027,63.16010467786919,2025-07-01 12:29:48.344613888,Critical Low,3.498750660911909,
3881,SENSOR_4,Farm D,29.930112135613207,26.780485314587,96.3473256740751,2025-07-05 04:08:23.627794432,Normal,3.944536305111527,Reduce Irrigation
3882,SENSOR_7,Farm D,55.07109718868719,20.133590020233022,79.64966720474787,2025-07-04 04:35:31.705072896,Wet,3.981939354021836,Reduce Irrigation
3883,SENSOR_17,Farm D,14.29514806126443,30.50656112495026,40.73452903103936,2025-07-01 16:55:47.001057536,Dry,3.856418761613556,Irrigate
3884,SENSOR_8,Farm B,28.433972526639465,29.71647855347629,82.69996449129665,2025-07-04 06:50:50.769777920,Normal,3.6172524773046906,Irrigate
3885,SENSOR_17,Farm A,30.29180084871461,30.77044232075517,68.49457058366542,2025-07-06 21:26:07.585403904,Wet,4.098243334090543,Irrigate
3886,SENSOR_2,Farm C,50.79210502388352,27.377697776635983,66.59399729823068,2025-06-30 16:40:49.852855808,Dry,3.025565399516945,Irrigate
3887,SENSOR_3,Farm D,5.607565510916071,18.98560618399733,26.71151452687573,2025-07-05 00:39:18.804744704,Normal,3.2254627310550705,
3888,SENSOR_2,Farm B,10.026286125939292,23.008361649030224,74.76423029684214,2025-07-01 02:18:29.890433280,Normal,3.663683762419071,
3889,SENSOR_19,Farm B,27.383272248995887,21.350090942934592,69.03466731958174,2025-06-30 15:09:54.930483456,Critical Low,3.491773293749122,
3890,SENSOR_1,Farm B,40.098120797306834,21.954859845219666,69.03722890262651,2025-07-01 15:04:36.690461184,Critical Low,3.133802440202872,Irrigate
3891,SENSOR_3,Farm D,27.816007035618004,22.116259602530477,36.42651577554562,2025-07-03 12:13:14.884818944,Wet,3.930606694985543,Irrigate
3892,SENSOR_2,Farm D,38.23435111209832,38.19358278135572,69.25017047749384,2025-07-06 03:08:16.226752256,Critical Low,3.495925337644904,Reduce Irrigation
3893,SENSOR_7,Farm C,53.812054272811245,30.0332703251667,60.16888856872748,2025-07-02 12:49:14.034343168,Critical Low,3.870196892872021,Reduce Irrigation
3894,SENSOR_7,Farm B,47.54866879134834,25.47474082058977,60.12214408708076,2025-07-04 21:50:34.367403264,Critical Low,3.231892925899197,Reduce Irrigation
3895,SENSOR_8,Farm A,17.525084353579615,28.53867157205884,80.55179063134965,2025-07-03 10:16:20.843461120,Dry,3.506426374323579,Reduce Irrigation
3896,SENSOR_16,Farm A,30.39802411520201,18.591814543134934,65.3218023675484,2025-07-02 04:57:07.019896064,Dry,4.096799453952424,Irrigate
3897,SENSOR_18,Farm A,43.58117848367175,23.81968196848981,58.089232851200926,2025-07-04 03:21:59.672400128,Wet,4.127622570675853,
3898,SENSOR_12,Farm D,15.83822621665658,18.71151754829912,61.79563908200956,2025-07-06 02:19:43.452882944,Critical High,3.57156280244908,
3899,SENSOR_8,Farm A,14.662899490845591,23.43806295732301,33.18480988039087,2025-07-06 08:08:12.995381248,Normal,3.212002733980403,
3900,SENSOR_9,Farm C,6.0812051536320775,19.688245969427644,43.49080501413503,2025-07-06 10:27:46.369358848,Wet,3.5731975624108823,Reduce Irrigation
3901,SENSOR_9,Farm B,54.8028589054404,28.620211349767803,86.91009033165598,2025-07-02 22:14:03.700626688,Dry,3.57490577209366,Irrigate
3902,SENSOR_3,Farm C,38.229520714397296,24.682504404050064,69.26423482125693,2025-07-06 01:39:50.663271424,Critical High,3.437382471231924,Irrigate
3903,SENSOR_3,Farm C,40.45096346310658,28.93365245935216,66.09510570812037,2025-07-02 01:16:42.806992640,Normal,3.3553250546097297,Reduce Irrigation
3904,SENSOR_3,Farm C,24.612309597521385,27.700717082080665,71.44300926652728,2025-07-05 16:32:20.479936000,Dry,3.7400257111889466,Irrigate
3905,SENSOR_3,Farm C,11.451950779000091,22.949194098682376,69.73525306567912,2025-07-07 03:21:13.599419136,Critical Low,3.621271020679257,Reduce Irrigation
3906,SENSOR_5,Farm D,23.445507829560636,21.33134585775099,44.33516843569362,2025-06-30 16:22:29.244680448,Normal,2.89055624732851,Irrigate
3907,SENSOR_3,Farm C,38.86413898012526,32.35392405139126,35.06237069750333,2025-07-03 15:06:55.845077760,Critical High,3.606881984573516,Irrigate
3908,SENSOR_6,Farm B,59.70235580732394,22.76301434838,75.64993195530286,2025-07-05 01:30:25.413823744,Wet,3.966899889416706,Irrigate
3909,SENSOR_10,Farm C,54.785050206443465,23.51057972918232,35.864992681624855,2025-07-05 10:27:43.028434944,Critical Low,4.082406233519618,Reduce Irrigation
3910,SENSOR_6,Farm B,63.54372439143912,21.96414678411348,78.4809852935504,2025-07-01 19:17:38.826421248,Wet,4.142254846283166,Irrigate
3911,SENSOR_8,Farm D,47.080131962418896,23.135242639061538,60.40877790003831,2025-07-07 07:18:00.084321024,Critical Low,2.914056181320469,Reduce Irrigation
3912,SENSOR_12,Farm C,56.29384802186994,20.20898988422,41.13372517423497,2025-07-04 20:07:01.508756480,Normal,3.7616834082138806,
3913,SENSOR_14,Farm B,12.903106604409468,17.370191870269345,41.587994885750206,2025-07-01 17:20:46.478497280,Dry,4.042384374426925,Reduce Irrigation
3914,SENSOR_1,Farm A,30.255877390300288,32.445064082745326,69.21703867146499,2025-06-30 17:29:55.708141568,Wet,3.234909953321062,Reduce Irrigation
3915,SENSOR_7,Farm B,10.479769434126922,22.00318848209144,86.61074780549835,2025-07-05 23:58:26.730825472,Critical Low,3.839238145899897,Reduce Irrigation
3916,SENSOR_8,Farm D,38.9859491531383,32.771000440225265,34.81600891492596,2025-07-01 03:18:43.947164672,Dry,3.430030350916401,Reduce Irrigation
3917,SENSOR_8,Farm C,39.611468964259096,30.16738314649073,77.71728514844979,2025-07-01 13:29:03.936823552,Dry,3.118819605528273,Irrigate
3918,SENSOR_9,Farm C,10.085605014706626,26.540754439033524,88.85221755818101,2025-07-04 13:24:44.036231168,Dry,2.9255358746931583,Reduce Irrigation
3919,SENSOR_9,Farm A,8.534749305695474,27.72638891289072,34.364711767909206,2025-07-04 18:10:01.575229184,Critical Low,4.2,Reduce Irrigation
3920,SENSOR_18,Farm D,19.95566287374562,20.552722230007845,32.028186063727546,2025-07-05 07:59:35.396572672,Dry,4.2,Irrigate
3921,SENSOR_1,Farm D,27.545291133575574,35.18605965962602,88.06886545123838,2025-07-03 07:20:49.254719488,Dry,3.3802678142699247,Reduce Irrigation
3922,SENSOR_15,Farm D,14.375557909553908,23.853730395579216,75.09258326971947,2025-07-05 22:25:16.071452928,Critical High,3.9523632472512977,Irrigate
3923,SENSOR_8,Farm C,16.59168731725966,24.74852907130051,69.14026145616538,2025-07-07 07:39:38.622454784,Dry,3.157866761836891,Irrigate
3924,SENSOR_2,Farm A,10.466411511775943,17.824227148916293,31.46015073312294,2025-07-02 11:02:52.415322112,Critical High,3.688266291464811,Reduce Irrigation
3925,SENSOR_18,Farm B,48.9179764919032,22.751469353552423,74.3366841211271,2025-07-05 10:40:10.902356224,Wet,3.494823920195764,Irrigate
3926,SENSOR_6,Farm D,20.977881975121715,21.517666320233424,52.42074716040893,2025-07-07 00:03:05.077360640,Critical High,3.951315732047581,Reduce Irrigation
3927,SENSOR_5,Farm C,21.44513769199325,18.73163912177588,78.77938579639087,2025-07-05 07:53:37.020076544,Normal,3.86000134396897,Irrigate
3928,SENSOR_18,Farm B,31.62906409518781,32.60339914674611,72.09402411945638,2025-07-05 07:02:06.504120832,Wet,3.53018125367288,Irrigate
3929,SENSOR_13,Farm D,11.258396654581343,22.099083802629696,76.81938531243621,2025-07-02 03:12:03.797389824,Dry,3.95218809921598,Reduce Irrigation
3930,SENSOR_2,Farm B,56.15264591547152,28.188008440850705,63.34935192231559,2025-07-04 06:49:45.621778944,Dry,3.0452941459225613,Reduce Irrigation
3931,SENSOR_18,Farm D,33.603090622900254,17.926469116247013,80.7325123137027,2025-07-04 11:22:17.386261248,Dry,3.358324191045872,
3932,SENSOR_15,Farm C,21.922451512405495,29.779747959619787,86.2831562463386,2025-07-05 10:11:20.341012480,Critical High,3.980934900704329,
3933,SENSOR_2,Farm A,44.364501272035554,29.771220821460155,54.44656882276076,2025-07-07 11:23:07.596301056,Wet,3.974681108721153,
3934,SENSOR_13,Farm D,10.174169507114192,22.185503368029977,73.35642321704172,2025-06-30 19:40:28.343429376,Dry,3.7904519186099215,Reduce Irrigation
3935,SENSOR_15,Farm C,40.08486944089376,24.118445959605975,34.85301062945044,2025-07-01 00:54:44.984816896,Normal,3.6007838383364072,
3936,SENSOR_8,Farm B,47.838074244559785,35.12091289002102,71.33824251314653,2025-07-01 03:01:16.514446080,Critical Low,3.790140796108624,
3937,SENSOR_20,Farm B,35.87748884200882,29.969844936877053,28.55001236114224,2025-07-05 17:17:38.964541952,Critical Low,3.3162673801698657,Irrigate
3938,SENSOR_8,Farm D,7.467391166923328,32.510211106527294,31.452214343956115,2025-07-01 12:42:20.034453504,Dry,3.661543300739748,
3939,SENSOR_9,Farm B,51.243384765072925,26.55554753220873,91.94956496354123,2025-07-04 21:18:31.421958144,Dry,3.700832328594724,Irrigate
3940,SENSOR_19,Farm B,10.555430964283708,17.74833610041298,37.6220275956685,2025-07-02 19:55:52.839969792,Critical Low,4.2,Reduce Irrigation
3941,SENSOR_8,Farm D,10.31104239553648,32.55652892394137,31.545096957687,2025-07-03 17:55:37.574660352,Dry,3.801215680695556,
3942,SENSOR_17,Farm D,41.77175486998337,21.347154841453666,75.17513771007243,2025-07-02 01:51:22.966621440,Wet,3.010112618912267,Irrigate
3943,SENSOR_15,Farm C,41.58196539922412,29.4499810583932,85.93895433004559,2025-07-06 13:42:38.650705152,Wet,3.7346176514599376,Reduce Irrigation
3944,SENSOR_8,Farm D,25.60725385608719,25.14045775213,35.750631506027105,2025-07-04 15:17:21.574505984,Critical Low,3.2376895693115504,Irrigate
3945,SENSOR_8,Farm D,6.670804949100598,19.608712200175844,47.86022450647418,2025-07-07 02:43:12.594562816,Dry,3.6533429445574495,Reduce Irrigation
3946,SENSOR_4,Farm B,23.317982980494524,31.5247178189911,41.6919402368708,2025-07-04 13:22:24.485298432,Wet,3.654901226862808,Reduce Irrigation
3947,SENSOR_8,Farm C,37.70698234571411,29.04222206509189,76.22064284532107,2025-07-01 10:38:30.659784448,Dry,3.738572371368184,Irrigate
3948,SENSOR_7,Farm C,52.35006703829488,33.24717598618352,53.74717650143312,2025-07-01 18:25:44.396775424,Critical Low,3.949516601761825,Reduce Irrigation
3949,SENSOR_4,Farm B,46.57460016718288,33.24832321014341,38.97897855135129,2025-07-07 10:06:02.819452928,Critical High,4.133596015938349,
3950,SENSOR_14,Farm B,50.88276866874072,31.453799970900786,45.72283210516359,2025-07-05 14:24:23.888894720,Critical Low,3.346876969533945,Irrigate
3951,SENSOR_12,Farm D,48.16470883479199,23.40132747815815,37.96694073026578,2025-06-30 22:16:01.457042432,Normal,3.0470113762427284,Reduce Irrigation
3952,SENSOR_7,Farm B,9.069729256053211,22.156751449059215,84.2203364083789,2025-07-05 10:47:40.033145344,Critical Low,3.864791607812089,Reduce Irrigation
3953,SENSOR_2,Farm C,29.944690636963617,24.702537880842662,70.14696141277504,2025-07-03 10:26:27.578562560,Dry,3.3880638599477706,
3954,SENSOR_15,Farm D,35.978784726305385,32.59731763372024,70.75924677155282,2025-07-02 17:02:09.974430208,Critical Low,4.2,Reduce Irrigation
3955,SENSOR_14,Farm B,52.45110261999547,24.90285805834645,74.93338295709326,2025-07-01 15:38:30.050209536,Dry,3.992466263195692,
3956,SENSOR_18,Farm A,32.69594404900332,30.56857272076625,43.4273813153193,2025-07-06 09:21:57.266632960,Critical High,3.2553183695699297,Irrigate
3957,SENSOR_10,Farm C,57.40753930843334,24.941791351382705,30.804205475123723,2025-07-01 00:40:54.472773632,Critical Low,4.007073312032886,Reduce Irrigation
3958,SENSOR_7,Farm C,10.487398550150008,25.10913367675544,58.39715861403249,2025-07-02 14:09:19.380912896,Critical Low,4.2,Reduce Irrigation
3959,SENSOR_17,Farm D,58.0176380994812,30.10035783348001,75.61029968437634,2025-07-02 16:53:57.204640256,Normal,3.1853354699055894,Reduce Irrigation
3960,SENSOR_4,Farm B,45.00669130536488,33.94573368062937,45.0328763264684,2025-07-01 16:46:35.800209152,Critical High,3.8639799454116015,
3961,SENSOR_10,Farm D,60.661445755621735,23.875021912601284,49.50010401468017,2025-07-04 02:21:40.884229376,Critical High,3.4532615945639877,Reduce Irrigation
3962,SENSOR_8,Farm B,10.524577389546224,21.248141956892805,30.53104710150691,2025-06-30 16:02:10.766048512,Dry,3.2660130951277564,Irrigate
3963,SENSOR_4,Farm C,23.88338745649305,27.74832479215232,41.1401864044554,2025-07-02 16:00:09.324169216,Dry,3.9917459031363167,Reduce Irrigation
3964,SENSOR_6,Farm C,56.997061288370695,18.98677702330914,69.96293206566044,2025-07-07 00:54:25.760321024,Normal,3.048114383184962,
3965,SENSOR_6,Farm A,7.030573557867847,20.892615388133905,52.9963037975245,2025-07-02 17:35:12.521123072,Critical High,3.1978715124335952,Irrigate
3966,SENSOR_2,Farm B,51.27654912224814,30.606218056909643,64.9736653918355,2025-07-03 01:51:57.626539520,Dry,3.0326185149530627,Reduce Irrigation
3967,SENSOR_13,Farm C,45.73635326207269,23.3323104066855,73.04197522179628,2025-07-03 20:33:16.143892736,Dry,4.05959549282264,
3968,SENSOR_13,Farm A,33.983855933543914,32.68375855016051,45.47541598941999,2025-07-04 11:14:02.243183872,Wet,3.173622744516513,Reduce Irrigation
